epoch,global_step,loss,rougeL
11,14500,0.6888,24.2324
11,14550,0.6756,24.2324
11,14600,0.7072,24.2324
11,14650,0.6656,24.2324
11,14700,0.7001,24.2324
11,14750,0.6938,24.2324
11,14800,0.7206,24.2324
11,14850,0.6994,24.2324
11,14900,0.6973,24.2324
11,14950,0.7217,24.2324
11,15000,0.691,24.2324
11,15050,0.6756,24.2324
11,15100,0.7704,24.2324
11,15150,0.6967,24.2324
11,15200,0.6823,24.2324
11,15250,0.718,24.2324
11,15300,0.7068,24.2324
11,15350,0.6974,24.2324
11,15400,0.7185,24.2324
11,15450,0.8208,24.2324
11,15500,0.6923,24.2324
11,15550,0.7233,24.2324
11,15600,0.6906,24.2324
11,15650,0.7015,24.2324
11,15700,0.7058,24.2324
12,15750,0.6624,24.5877
12,15800,0.6062,24.5877
12,15850,0.61,24.5877
12,15900,0.5843,24.5877
12,15950,0.6192,24.5877
12,16000,0.6247,24.5877
12,16050,0.6232,24.5877
12,16100,0.5897,24.5877
12,16150,0.625,24.5877
12,16200,0.6537,24.5877
12,16250,0.603,24.5877
12,16300,0.6486,24.5877
12,16350,0.5975,24.5877
12,16400,0.6151,24.5877
12,16450,0.5986,24.5877
12,16500,0.5923,24.5877
12,16550,0.6408,24.5877
12,16600,0.6053,24.5877
12,16650,0.6121,24.5877
12,16700,0.6181,24.5877
12,16750,0.6499,24.5877
12,16800,0.5964,24.5877
12,16850,0.6451,24.5877
12,16900,0.607,24.5877
12,16950,0.6229,24.5877
12,17000,0.6429,24.5877
12,17050,0.6121,24.5877
12,17100,0.61,24.5877
13,17150,0.5824,24.6392
13,17200,0.5428,24.6392
13,17250,0.5273,24.6392
13,17300,0.5199,24.6392
13,17350,0.5343,24.6392
13,17400,0.5251,24.6392
13,17450,0.5341,24.6392
13,17500,0.553,24.6392
13,17550,0.5363,24.6392
13,17600,0.5467,24.6392
13,17650,0.5307,24.6392
13,17700,0.5743,24.6392
13,17750,0.5161,24.6392
13,17800,0.5202,24.6392
13,17850,0.5261,24.6392
13,17900,0.5254,24.6392
13,17950,0.5525,24.6392
13,18000,0.5471,24.6392
13,18050,0.5178,24.6392
13,18100,0.5348,24.6392
13,18150,0.5445,24.6392
13,18200,0.5398,24.6392
13,18250,0.5285,24.6392
13,18300,0.5158,24.6392
13,18350,0.5333,24.6392
13,18400,0.5243,24.6392
13,18450,0.5506,24.6392
13,18500,0.5277,24.6392
13,18550,0.5198,24.6392
14,18600,0.4969,25.6416
14,18650,0.5144,25.6416
14,18700,0.4646,25.6416
14,18750,0.4538,25.6416
14,18800,0.4767,25.6416
14,18850,0.4984,25.6416
14,18900,0.4647,25.6416
14,18950,0.4803,25.6416
14,19000,0.4712,25.6416
14,19050,0.4645,25.6416
14,19100,0.4552,25.6416
14,19150,0.4703,25.6416
14,19200,0.4752,25.6416
14,19250,0.4821,25.6416
14,19300,0.4699,25.6416
14,19350,0.4676,25.6416
14,19400,0.497,25.6416
14,19450,0.4825,25.6416
14,19500,0.4934,25.6416
14,19550,0.4933,25.6416
14,19600,0.4576,25.6416
14,19650,0.466,25.6416
14,19700,0.4775,25.6416
14,19750,0.4779,25.6416
14,19800,0.4909,25.6416
14,19850,0.4724,25.6416
14,19900,0.4684,25.6416
14,19950,0.4681,25.6416
14,20000,0.4565,25.6416
15,20050,0.4192,25.7272
15,20100,0.4335,25.7272
15,20150,0.4283,25.7272
15,20200,0.435,25.7272
15,20250,0.4211,25.7272
15,20300,0.4409,25.7272
15,20350,0.4149,25.7272
15,20400,0.4253,25.7272
15,20450,0.4355,25.7272
15,20500,0.45,25.7272
15,20550,0.4472,25.7272
15,20600,0.4079,25.7272
15,20650,0.4084,25.7272
15,20700,0.4228,25.7272
15,20750,0.4178,25.7272
15,20800,0.4187,25.7272
15,20850,0.4048,25.7272
15,20900,0.4885,25.7272
15,20950,0.4407,25.7272
15,21000,0.425,25.7272
15,21050,0.4283,25.7272
15,21100,0.4106,25.7272
15,21150,0.4122,25.7272
15,21200,0.4195,25.7272
15,21250,0.423,25.7272
15,21300,0.4286,25.7272
15,21350,0.4235,25.7272
15,21400,0.4333,25.7272
16,21450,0.4296,25.5355
16,21500,0.3752,25.5355
16,21550,0.3832,25.5355
16,21600,0.392,25.5355
16,21650,0.3976,25.5355
16,21700,0.4049,25.5355
16,21750,0.3986,25.5355
16,21800,0.392,25.5355
16,21850,0.3722,25.5355
16,21900,0.3978,25.5355
16,21950,0.3815,25.5355
16,22000,0.3946,25.5355
16,22050,0.3999,25.5355
16,22100,0.3946,25.5355
16,22150,0.3886,25.5355
16,22200,0.4005,25.5355
16,22250,0.3816,25.5355
16,22300,0.3906,25.5355
16,22350,0.3867,25.5355
16,22400,0.3804,25.5355
16,22450,0.3848,25.5355
16,22500,0.3757,25.5355
16,22550,0.4012,25.5355
16,22600,0.3878,25.5355
16,22650,0.3909,25.5355
16,22700,0.3791,25.5355
16,22750,0.403,25.5355
16,22800,0.3897,25.5355
16,22850,0.3832,25.5355
17,22900,0.4191,25.3883
17,22950,0.3714,25.3883
17,23000,0.3723,25.3883
17,23050,0.36,25.3883
17,23100,0.3591,25.3883
17,23150,0.3549,25.3883
17,23200,0.3718,25.3883
17,23250,0.3622,25.3883
17,23300,0.3562,25.3883
17,23350,0.3582,25.3883
17,23400,0.372,25.3883
17,23450,0.3716,25.3883
17,23500,0.3727,25.3883
17,23550,0.3681,25.3883
17,23600,0.3612,25.3883
17,23650,0.3709,25.3883
17,23700,0.3635,25.3883
17,23750,0.3589,25.3883
17,23800,0.3713,25.3883
17,23850,0.3689,25.3883
17,23900,0.3436,25.3883
17,23950,0.3543,25.3883
17,24000,0.3635,25.3883
17,24050,0.3707,25.3883
17,24100,0.3639,25.3883
17,24150,0.3793,25.3883
17,24200,0.3633,25.3883
17,24250,0.3682,25.3883
18,24300,0.3803,25.3498
18,24350,0.3396,25.3498
18,24400,0.3508,25.3498
18,24450,0.3493,25.3498
18,24500,0.3538,25.3498
18,24550,0.3447,25.3498
18,24600,0.3486,25.3498
18,24650,0.3409,25.3498
18,24700,0.3453,25.3498
18,24750,0.3678,25.3498
18,24800,0.3546,25.3498
18,24850,0.3464,25.3498
18,24900,0.3635,25.3498
18,24950,0.3516,25.3498
18,25000,0.3435,25.3498
18,25050,0.3488,25.3498
18,25100,0.348,25.3498
18,25150,0.3483,25.3498
18,25200,0.3458,25.3498
18,25250,0.3534,25.3498
18,25300,0.3374,25.3498
18,25350,0.3465,25.3498
18,25400,0.3488,25.3498
18,25450,0.3535,25.3498
18,25500,0.3531,25.3498
18,25550,0.3412,25.3498
18,25600,0.3588,25.3498
18,25650,0.3572,25.3498
18,25700,0.3519,25.3498
19,25750,0.3427,25.7728
19,25800,0.3584,25.7728
19,25850,0.3467,25.7728
19,25900,0.3374,25.7728
19,25950,0.3327,25.7728
19,26000,0.3404,25.7728
19,26050,0.3385,25.7728
19,26100,0.3502,25.7728
19,26150,0.3288,25.7728
19,26200,0.3481,25.7728
19,26250,0.3466,25.7728
19,26300,0.3393,25.7728
19,26350,0.3412,25.7728
19,26400,0.3394,25.7728
19,26450,0.3385,25.7728
19,26500,0.3598,25.7728
19,26550,0.3385,25.7728
19,26600,0.3331,25.7728
19,26650,0.3307,25.7728
19,26700,0.3341,25.7728
19,26750,0.3385,25.7728
19,26800,0.3427,25.7728
19,26850,0.3373,25.7728
19,26900,0.3487,25.7728
19,26950,0.3349,25.7728
19,27000,0.3405,25.7728
19,27050,0.341,25.7728
19,27100,0.3323,25.7728
19,27150,0.331,25.7728
20,27200,0.3442,25.559
20,27250,0.3388,25.559
20,27300,0.3379,25.559
20,27350,0.3391,25.559
20,27400,0.3417,25.559
20,27450,0.3376,25.559
20,27500,0.342,25.559
20,27550,0.3304,25.559
20,27600,0.3385,25.559
20,27650,0.3316,25.559
20,27700,0.3413,25.559
20,27750,0.337,25.559
20,27800,0.3342,25.559
20,27850,0.3432,25.559
20,27900,0.3311,25.559
20,27950,0.333,25.559
20,28000,0.3249,25.559
20,28050,0.3392,25.559
20,28100,0.336,25.559
20,28150,0.3504,25.559
20,28200,0.3363,25.559
20,28250,0.3419,25.559
20,28300,0.3327,25.559
20,28350,0.3355,25.559
20,28400,0.331,25.559
20,28450,0.3304,25.559
20,28500,0.3291,25.559
20,28550,0.3364,25.559
